Sample;Estimated;True;Error;Samples_Used
2478;[38.434 78.699  0.   ];[64.064 64.047  0.   ];29.522499961893466;[1874]
2479;[22.699 40.47   0.   ];[18.565 62.34   3.7  ];22.562731572218826;[654]
2480;[25.362 70.736  0.   ];[25.396 71.232  0.   ];0.49716395685929937;[2279]
2481;[36.149 63.124  7.4  ];[36.227 64.223  7.4  ];1.1017644938914994;[3045]
2482;[ 50.109 171.84    0.   ];[ 50.554 172.86    0.   ];1.1128454519833475;[1154]
2483;[ 32.56 120.22   0.  ];[ 32.437 119.93    0.   ];0.31500634914235703;[2170]
2484;[ 27.99 136.09   0.  ];[ 30.297 129.06    0.   ];7.398861331313085;[126]
2485;[38.623 78.465  7.4  ];[38.701 79.574  7.4  ];1.111739627790603;[1449]
2486;[ 20.78 135.84   0.  ];[ 21.014 137.6     0.   ];1.7754875386777478;[518]
2487;[ 43.146 113.18    3.7  ];[ 46.3  112.76   3.7 ];3.1818416051085854;[2077]
2488;[ 41.53 134.73   0.  ];[ 39.914 132.17    0.   ];3.027384349566472;[2218]
2489;[ 62.101 136.24    0.   ];[ 61.499 136.51    0.   ];0.6597757194683557;[1992]
2490;[ 6.9532 55.235   0.    ];[ 6.8641 54.093   0.    ];1.1454705626946466;[66]
2491;[34.835 48.05   0.   ];[34.89 48.62  0.  ];0.5726473609473811;[2017]
2492;[20.715 86.231  3.7  ];[21.539 95.363  3.7  ];9.169100283015782;[2860]
2493;[33.598 36.267  3.7  ];[33.498 35.104  3.7  ];1.1672913089713335;[400]
2494;[ 47.091 111.26    0.   ];[ 46.958 110.5     0.   ];0.7715497391613897;[2775]
2495;[ 30.732 112.38    0.   ];[ 30.409 112.45    0.   ];0.33049810892046155;[2659]
2496;[ 48.472 135.18    0.   ];[ 49.085 134.89    0.   ];0.6781364169545914;[2762]
2497;[ 23.723 100.05    3.7  ];[23.746 99.828  3.7  ];0.22318826134005662;[3013]
2498;[ 51.793 140.32   11.1  ];[ 51.124 140.15   11.1  ];0.6902615446336204;[2897]
2499;[ 7.6546 86.263   0.    ];[ 7.7103 86.919   0.    ];0.6583604559813636;[528]
2500;[ 17.337 131.33    0.   ];[ 15.331 131.78    0.   ];2.055854080424968;[766]
2501;[ 25.506 122.51    3.7  ];[ 28.726 122.3     3.7  ];3.22684056005251;[2760]
2502;[64.265 73.125  3.7  ];[65.524 72.581  3.7  ];1.3715017316795475;[1671]
2503;[ 59.806 105.02    0.   ];[ 67.139 102.64    0.   ];7.709558288254908;[2362]
2504;[ 27.746 103.84    3.7  ];[ 27.757 105.07    3.7  ];1.2300491860084193;[1088]
2505;[ 20.78 135.84   0.  ];[ 21.571 137.61    0.   ];1.9387060117511465;[518]
2506;[ 55.594 106.95    7.4  ];[ 61.79 104.42   7.4 ];6.692631470505453;[2894]
2507;[ 66.369 133.45   11.1  ];[ 52.127 139.1    11.1  ];15.321783969238046;[919]
2508;[ 36.136 138.28    0.   ];[ 27.511 138.63    0.   ];8.632098528167994;[1845]
2509;[37.453 54.989  0.   ];[37.699 55.512  0.   ];0.5779662619911312;[760]
2510;[37.464 66.794  0.   ];[37.888 72.027  0.   ];5.250149045503379;[1528]
2511;[26.621 76.625  3.7  ];[26.12  76.673  3.7  ];0.5032941485850971;[1595]
2512;[ 33.15 125.55   3.7 ];[ 31.189 131.65    3.7  ];6.407458232403868;[2089]
2513;[ 43.113 120.21    7.4  ];[ 42.065 124.48    7.4  ];4.39672650957506;[1747]
2514;[ 48.996 141.59    0.   ];[ 49.252 141.48    0.   ];0.27863237428555054;[1916]
2515;[ 19.209 142.18    0.   ];[ 20.825 141.53    0.   ];1.7418254792027836;[605]
2516;[40.875 19.037  0.   ];[40.663 19.133  0.   ];0.23272301132462475;[62]
2517;[ 61.935 106.03    3.7  ];[ 57.578 107.9     3.7  ];4.741344640500205;[948]
2518;[ 20.434 149.41    0.   ];[ 24.691 150.26    0.   ];4.341030868353734;[689]
2519;[27.959 68.719  0.   ];[25.229 68.815  0.   ];2.731687390606766;[611]
2520;[33.987 82.903  0.   ];[29.262 82.812  0.   ];4.7258762150526135;[2685]
2521;[ 39.146 107.42    7.4  ];[38.489 97.652  7.4  ];9.790070122322925;[288]
2522;[ 29.082 131.33    0.   ];[ 30.386 130.72    0.   ];1.4396235619077693;[2852]
2523;[ 30.609 125.77    3.7  ];[ 30.732 126.06    3.7  ];0.3150063491423673;[2998]
2524;[ 66.213 127.76    0.   ];[ 66.748 127.5     0.   ];0.5948319090297814;[893]
2525;[ 54.937 107.89    0.   ];[ 53.421 108.54    0.   ];1.649471430489174;[2914]
2526;[30.444 74.203  0.   ];[25.697 72.197  0.   ];5.153449815414913;[2035]
2527;[24.861 44.097  0.   ];[29.174 57.422  0.   ];14.005627226225888;[1565]
2528;[11.322 22.702  0.   ];[16.37  23.726  0.   ];5.1508135279778875;[1968]
2529;[24.537 93.768  3.7  ];[24.236 96.11   3.7  ];2.36126343299514;[1569]
2530;[ 23.588 150.48    0.   ];[ 23.421 150.11    0.   ];0.4059421141000067;[1777]
2531;[34.434 22.787  3.7  ];[33.776 25.865  3.7  ];3.1475463459653756;[1956]
2532;[ 58.312 137.52   11.1  ];[ 57.933 137.69   11.1  ];0.4153805484131317;[214]
2533;[ 65.578 132.72    0.   ];[ 61.198 134.69    0.   ];4.802634693582265;[1943]
2534;[31.725 75.334  0.   ];[31.201 76.838  0.   ];1.592668201478253;[2048]
2535;[ 22.954 116.07    3.7  ];[ 23.678 112.86    3.7  ];3.2906345892547777;[2094]
2536;[ 49.186 110.1    11.1  ];[ 46.189 110.54   11.1  ];3.0291267718601693;[579]
2537;[14.141 59.203  3.7  ];[14.107 59.017  3.7  ];0.18908199279677593;[960]
2538;[39.928 24.953  0.   ];[41.978 24.062  0.   ];2.235258598015007;[2658]
2539;[19.913 77.281  3.7  ];[19.957 77.814  3.7  ];0.5348130514488088;[1877]
2540;[46.981 78.491  0.   ];[45.833 78.982  0.   ];1.2485932083749323;[125]
2541;[41.72  96.963 11.1  ];[ 42.099 101.07   11.1  ];4.124450266399147;[540]
2542;[50.981 78.897  3.7  ];[49.923 78.177  3.7  ];1.279751538385478;[921]
2543;[32.004 83.756  0.   ];[32.048 84.348  0.   ];0.5936328831862323;[1879]
2544;[ 52.852 133.14    0.   ];[ 49.096 130.57    0.   ];4.55109173715494;[3027]
2545;[44.831 40.129  0.   ];[44.909 36.869  0.   ];3.260932995325109;[2700]
2546;[65.458 44.801  0.   ];[64.912 43.43   0.   ];1.4757225348960412;[386]
2547;[53.601 51.496  0.   ];[49.166 38.251  0.   ];13.967793311758308;[535]
2548;[34.824 50.439  3.7  ];[35.726 45.969  3.7  ];4.560099121729701;[1214]
2549;[28.215 57.795  3.7  ];[25.608 57.032  3.7  ];2.716361168916977;[1086]
2550;[32.115 62.596  0.   ];[32.706 62.548  0.   ];0.5929460346439638;[367]
2551;[ 49.631 133.52   11.1  ];[ 49.252 132.69   11.1  ];0.9124368471297173;[2412]
2552;[ 8.2462 21.55    0.    ];[ 9.4275 22.825   0.    ];1.7381296528164971;[1133]
2553;[ 47.448 111.11    0.   ];[ 45.709 111.86    0.   ];1.8938376382361795;[1948]
2554;[42.68  16.541  0.   ];[40.407 15.17   0.   ];2.6544622807642257;[1453]
2555;[ 54.591 100.13    0.   ];[ 54.168 100.32    0.   ];0.4637121952245818;[1473]
2556;[ 49.91 125.5    0.  ];[ 50.278 125.35    0.   ];0.39739652741311576;[3060]
2557;[41.856 14.781  0.   ];[41.711 14.455  0.   ];0.3567926568751118;[2723]
2558;[38.245 13.053  0.   ];[36.963 17.277  0.   ];4.414260980050907;[982]
2559;[ 44.74 125.14  11.1 ];[ 44.171 123.82   11.1  ];1.4374146931209595;[2951]
2560;[ 10.685 100.8     0.   ];[ 8.6907 98.329   0.    ];3.175385565565231;[2487]
2561;[ 25.718 110.83    3.7  ];[ 25.629 109.65    3.7  ];1.1833515961031964;[1266]
2562;[ 57.799 137.1    11.1  ];[ 62.246 135.84   11.1  ];4.62205679324692;[2925]
2563;[ 55.594 106.95    7.4  ];[ 60.185 104.05    7.4  ];5.430219240509543;[2894]
2564;[38.902 64.473  7.4  ];[39.459 65.812  7.4  ];1.4502310160798515;[2320]
2565;[ 43.826 121.93    7.4  ];[ 43.659 121.52    7.4  ];0.4427064490156083;[1543]
2566;[37.911 21.923  0.   ];[42.725 23.742  0.   ];5.146198305545562;[2750]
2567;[ 41.442 102.97    7.4  ];[ 45.676 101.26    7.4  ];4.566273754386611;[2497]
2568;[ 40.751 109.58    7.4  ];[ 40.717 109.04    7.4  ];0.541069311641301;[754]
2569;[ 53.665 145.48    0.   ];[ 56.451 142.8     0.   ];3.86577236784577;[1241]
2570;[ 24.379 149.53    0.   ];[ 24.803 150.5     0.   ];1.0586198562279083;[551]
2571;[ 41.007 107.49    7.4  ];[ 41.709 109.18    7.4  ];1.8300010928958617;[2784]
2572;[22.097 82.167  3.7  ];[ 23.735 100.56    3.7  ];18.46579250939423;[578]
2573;[20.66  66.052  3.7  ];[20.314 62.052  3.7  ];4.014936612201998;[474]
2574;[ 43.602 140.8     0.   ];[ 49.898 147.09    0.   ];8.899646959290013;[457]
2575;[19.468 25.716  0.   ];[19.267 25.956  0.   ];0.31305111403730773;[667]
2576;[ 31.277 140.5     0.   ];[ 32.871 139.77    0.   ];1.7532073465508833;[2087]
2577;[22.699 79.857  0.   ];[22.654 79.324  0.   ];0.5348962516226875;[1950]
2578;[ 42.545 102.63    3.7  ];[ 39.703 103.      3.7  ];2.865983949710814;[2186]
2579;[ 60.229 136.06   11.1  ];[ 68.654 132.47   11.1  ];9.157986951290113;[870]
2580;[22.744 37.557  0.   ];[22.833 39.27   0.   ];1.7153104675247577;[643]
2581;[ 26.086 105.24    3.7  ];[ 28.058 105.04    3.7  ];1.9821160410026455;[2086]
2582;[ 46.199 136.24    0.   ];[ 46.233 132.58    0.   ];3.6601579200903305;[679]
2583;[ 33.105 137.54    0.   ];[ 32.303 142.29    0.   ];4.817229909398139;[1518]
2584;[ 65.578 132.72    0.   ];[ 64.374 133.26    0.   ];1.3195514389367358;[1943]
2585;[38.166 61.428  3.7  ];[37.721 60.441  3.7  ];1.0826790844936416;[1625]
2586;[ 48.203 167.42    0.   ];[ 47.357 165.45    0.   ];2.1439720147427304;[1202]
2587;[ 43.96 115.93  11.1 ];[ 43.247 113.48   11.1  ];2.551640452728404;[740]
2588;[23.969 89.746  3.7  ];[24.169 92.248  3.7  ];2.5099808764211824;[1663]
2589;[ 65.188 129.71    0.   ];[ 61.945 132.28    0.   ];4.137867687589827;[1917]
2590;[37.955 20.318  0.   ];[41.321 18.845  0.   ];3.674191747854214;[1109]
2591;[34.289 26.655  0.   ];[34.378 26.841  0.   ];0.20619650821485735;[19]
2592;[28.482 82.476  0.   ];[27.959 77.718  0.   ];4.786657811041015;[211]
2593;[ 20.447 110.82    0.   ];[ 22.965 114.91    0.   ];4.802959920715561;[1982]
2594;[ 31.323 124.58    3.7  ];[ 36.905 132.2     3.7  ];9.445799277985948;[2263]
2595;[ 51.893 140.32    0.   ];[ 51.28 139.29   0.  ];1.1986112797733892;[690]
2596;[22.554 87.303  3.7  ];[22.509 86.754  3.7  ];0.550841174931569;[965]
2597;[23.268 20.606  0.   ];[23.056 21.934  0.   ];1.3448152289441098;[2059]
2598;[ 10.64 127.67   0.  ];[ 10.796 129.57    0.   ];1.9063934536186298;[2960]
2599;[ 44.237 146.53    0.   ];[ 47.558 145.13    0.   ];3.6040312151811342;[2526]
2600;[11.99  85.805  0.   ];[13.004 87.858  0.   ];2.289760904548767;[736]
2601;[ 47.167 161.12    0.   ];[ 47.368 161.58    0.   ];0.5019970119433058;[285]
2602;[34.478 40.294  0.   ];[41.722 36.736  0.   ];8.070619554904072;[2051]
2603;[  9.6262 115.24     0.    ];[  9.7933 117.38     0.    ];2.1465140134646226;[1180]
2604;[ 43.113 120.21    7.4  ];[ 42.232 124.89    7.4  ];4.762201276720679;[1747]
2605;[35.292 45.041  3.7  ];[36.25  30.671  3.7  ];14.401897930481244;[2452]
2606;[40.173 42.721  0.   ];[40.83  42.465  0.   ];0.7051134660464171;[538]
2607;[ 43.158 102.28    7.4  ];[ 44.64 101.67   7.4 ];1.6026303379132685;[1050]
2608;[ 51.125 133.94    0.   ];[ 50.501 130.62    0.   ];3.3781320282072986;[1957]
2609;[20.827 67.861  3.7  ];[20.927 69.023  3.7  ];1.166294988414158;[223]
2610;[  9.448 113.09    0.   ];[ 10.952 109.65    0.   ];3.754412870210199;[1251]
2611;[29.52  17.549  0.   ];[28.895 16.749  0.   ];1.0151970252123481;[1083]
2612;[ 23.5  101.68   3.7 ];[24.448 94.504  3.7  ];7.238347877796427;[749]
2613;[ 47.459 124.2     0.   ];[ 44.383 124.39    0.   ];3.0818624239248584;[2666]
2614;[42.424 15.986  0.   ];[42.558 16.274  0.   ];0.3176476034853722;[2796]
2615;[36.016 61.449  3.7  ];[35.292 55.811  3.7  ];5.684295910664748;[810]
2616;[ 19.666 138.12    0.   ];[ 20.022 137.98    0.   ];0.3825388869121711;[2958]
2617;[32.483 55.651  3.7  ];[31.815 55.683  3.7  ];0.66876602784531;[2844]
2618;[20.515 64.308  3.7  ];[20.727 66.682  3.7  ];2.3834470835325834;[124]
2619;[ 56.752 130.88    0.   ];[ 55.872 131.25    0.   ];0.9546203433826497;[1967]
2620;[ 24.135 114.      3.7  ];[ 23.155 112.1     3.7  ];2.1378493866500565;[248]
2621;[37.119 60.291 11.1  ];[39.926 92.344 11.1  ];32.17567494241574;[89]
2622;[40.796 69.503 11.1  ];[40.473 68.421 11.1  ];1.129182447614196;[922]
2623;[ 59.081 137.18    7.4  ];[ 59.504 137.      7.4  ];0.4597053404083946;[2415]
2624;[ 17.995 120.49    3.7  ];[ 16.747 121.85    3.7  ];1.8458342287431992;[1749]
2625;[ 50.788 173.41    0.   ];[ 51.011 173.92    0.   ];0.556622852567152;[502]
2626;[43.861 79.9    7.4  ];[47.46  77.585  7.4  ];4.279255309046199;[1722]
2627;[24.682 96.83   3.7  ];[24.615 95.257  3.7  ];1.5744262446999473;[194]
2628;[ 23.923 129.83    0.   ];[ 24.335 129.73    0.   ];0.4239622624715632;[2654]
2629;[ 19.923 121.09    3.7  ];[ 20.87 121.16   3.7 ];0.9495835929500911;[2979]
2630;[57.133 76.224  3.7  ];[56.72  76.406  3.7  ];0.4513236089548207;[2484]
2631;[53.4   76.689  3.7  ];[51.661 77.435  3.7  ];1.8922571178357355;[2885]
2632;[ 44.472 138.65    0.   ];[ 43.937 140.66    0.   ];2.079981971075703;[2549]
2633;[37.732 68.613  3.7  ];[37.242 63.316  3.7  ];5.319615493623573;[2791]
2634;[37.331 59.587  7.4  ];[37.431 61.033  7.4  ];1.4494536901881319;[1854]
2635;[27.87  67.605  0.   ];[26.243 62.425  0.   ];5.429505410256083;[2754]
2636;[24.537 93.768  3.7  ];[ 23.534 101.44    3.7  ];7.737285893645132;[1569]
2637;[26.343 78.849  0.   ];[27.145 71.077  0.   ];7.813269994054991;[1282]
2638;[ 45.363 147.62    0.   ];[ 46.633 148.48    0.   ];1.533786165017791;[1561]
2639;[41.041 70.314 11.1  ];[42.067 70.762  7.4  ];3.865666824753526;[850]
2640;[ 36.237 134.43    3.7  ];[ 36.638 135.36    3.7  ];1.0127689766180685;[1157]
2641;[ 10.384 124.58    0.   ];[ 10.35 124.1    0.  ];0.48120266000927703;[2342]
2642;[ 52.651 126.87    0.   ];[ 52.451 126.42    0.   ];0.492442890089809;[2137]
2643;[ 63.796 103.32    0.   ];[ 63.072 103.63    0.   ];0.7875760280760179;[2624]
2644;[ 44.06 129.41   7.4 ];[ 44.227 129.8     7.4  ];0.42425110488955675;[1249]
2645;[23.133 79.772  3.7  ];[26.098 79.606  3.7  ];2.9696432445665932;[1809]
2646;[ 14.228 120.33    0.   ];[ 14.485 122.5     0.   ];2.185165668776628;[141]
2647;[ 60.363 135.67    7.4  ];[ 56.039 138.47    7.4  ];5.151405245173403;[2213]
2648;[ 69.411 131.01    0.   ];[ 66.035 130.56    0.   ];3.40585906930983;[232]
2649;[ 42.968 119.86    7.4  ];[ 42.901 119.68    7.4  ];0.1920650931325038;[3092]
2650;[ 42.543 149.19    3.7  ];[ 51.458 143.33    3.7  ];10.668496848197492;[2513]
2651;[ 23.723 110.05    0.   ];[ 24.269 109.05    0.   ];1.1393489368933467;[2825]
2652;[ 20.055 151.13    0.   ];[ 19.498 149.9     0.   ];1.350240348974942;[359]
2653;[47.036 91.144  0.   ];[47.348 91.869  0.   ];0.7892838526157686;[116]
2654;[ 50.188 144.74    3.7  ];[ 49.464 145.03    3.7  ];0.7799205087699649;[240]
2655;[33.932 37.931  0.   ];[33.776 36.123  0.   ];1.8147176088857457;[2845]
2656;[60.665 73.168 11.1  ];[62.337 72.448 11.1  ];1.8204351128233143;[80]
2657;[48.496 94.536  0.   ];[53.032 83.9    0.   ];11.562862621340784;[2651]
2658;[ 12.723 133.37    0.   ];[ 12.902 133.34    0.   ];0.18149655644116097;[452]
2659;[ 30.81 124.74   3.7 ];[ 32.181 123.12    3.7  ];2.1222726026596974;[2173]
2660;[ 47.167 161.12    0.   ];[ 48.014 163.09    0.   ];2.144366806309032;[285]
2661;[37.297 64.735  0.   ];[37.275 64.399  0.   ];0.3367194678066579;[172]
2662;[50.981 78.897  3.7  ];[50.814 77.798  3.7  ];1.1116159408716704;[921]
2663;[ 38.61 140.2    0.  ];[ 32.147 129.89    0.   ];12.168256613007472;[2339]
2664;[22.9   18.755  0.   ];[26.767 16.893  0.   ];4.291938140281148;[2380]
2665;[ 27.21 142.36   0.  ];[ 26.786 142.55    0.   ];0.464624579633922;[537]
2666;[31.859 81.948  0.   ];[31.881 82.225  0.   ];0.2778722728161277;[2663]
2667;[ 31.824 131.42    0.   ];[ 39.101 132.52    0.   ];7.35966908223461;[1398]
2668;[ 39.815 104.2     3.7  ];[40.573 99.273  3.7  ];4.984966699989085;[2597]
2669;[44.831 40.129  0.   ];[57.947 17.704  0.   ];25.979031563936324;[2700]
2670;[34.969 13.143  0.   ];[37.42  12.044  0.   ];2.6861128047794276;[2496]
2671;[65.458 44.801  0.   ];[65.257 43.286  0.   ];1.52827549872397;[386]
2672;[35.292 45.041  3.7  ];[36.105 30.383  3.7  ];14.680529043600572;[2452]
2673;[ 28.403 125.46    3.7  ];[ 37.708 122.66    3.7  ];9.717151074260396;[2239]
2674;[36.194 63.679  7.4  ];[36.406 66.863  7.4  ];3.191049983939453;[95]
2675;[ 43.101 145.43    3.7  ];[ 41.05 145.68   3.7 ];2.066180292230087;[1787]
2676;[39.794 13.682  0.   ];[41.889 17.197  0.   ];4.091973851333854;[3036]
2677;[40.362 20.899  0.   ];[36.183 22.83   0.   ];4.6035640540781015;[1633]
2678;[ 48.249 144.84    0.   ];[ 47.915 144.98    0.   ];0.36215466309299166;[205]
2679;[39.883 64.457 11.1  ];[39.782 64.169 11.1  ];0.3051966579109269;[1322]
2680;[40.072 39.659  0.   ];[37.922 40.006  0.   ];2.177822077213845;[2988]
2681;[ 48.149 142.77    7.4  ];[ 48.205 142.91    7.4  ];0.15078461459975248;[2993]
2682;[18.677 37.803  3.7  ];[16.66  33.216  3.7  ];5.010873975665319;[1461]
2683;[30.176 93.523  0.   ];[30.142 93.31   0.   ];0.21569654610122369;[2375]
2684;[ 63.907 127.94    0.   ];[ 69.378 125.69    0.   ];5.915601490972836;[1618]
2685;[52.91  36.635  0.   ];[43.917 39.355  0.   ];9.395341877760485;[503]
2686;[58.258 73.531 11.1  ];[45.265 79.126 11.1  ];14.146450933007898;[1566]
2687;[26.655 57.63   0.   ];[17.696 56.6    0.   ];9.018014249267962;[1147]
2688;[24.872 79.446  0.   ];[24.939 80.086  0.   ];0.6434974747425205;[2253]
2689;[10.05  93.038  0.   ];[ 8.5236 96.425   0.    ];3.71505934811276;[1136]
2690;[ 48.203 167.42    0.   ];[ 49.318 166.14    0.   ];1.6975349775483248;[1202]
2691;[38.278 73.584 11.1  ];[41.164 70.709 11.1  ];4.073649592196169;[2176]
2692;[ 26.699 101.43    0.   ];[ 27.011 101.4     0.   ];0.3134389892786132;[871]
2693;[ 27.813 110.46    0.   ];[ 28.125 110.38    0.   ];0.322093154227159;[633]
2694;[35.414 25.236  0.   ];[34.122 26.9    0.   ];2.1066940926484787;[561]
2695;[ 21.716 137.91    0.   ];[ 15.309 139.81    0.   ];6.682787517196701;[186]
2696;[22.9   18.755  0.   ];[17.306 19.235  0.   ];5.614555725967993;[2380]
2697;[ 17.939 125.56    3.7  ];[ 17.961 125.9     3.7  ];0.34071102124821595;[9]
2698;[ 62.291 132.14    0.   ];[ 66.514 129.1     0.   ];5.203395910364686;[2135]
2699;[ 38.409 144.43    3.7  ];[ 39.011 145.87    3.7  ];1.5607703226291811;[874]
2700;[ 35.713 124.47    3.7  ];[ 31.891 126.08    3.7  ];4.147262229471392;[52]
2701;[52.977   5.0674  0.    ];[53.434   4.8594  0.    ];0.5021085540000297;[1077]
2702;[ 54.245 137.98    0.   ];[ 54.568 137.84    0.   ];0.35203550957253793;[2481]
2703;[40.908 12.749  0.   ];[41.02  12.994  0.   ];0.26938633966851405;[1855]
2704;[23.969 89.746  3.7  ];[22.698 88.936  3.7  ];1.507163229381603;[1663]
2705;[ 16.279 111.3     0.   ];[ 14.618 129.84    0.   ];18.614255854049073;[708]
2706;[47.672 79.142  3.7  ];[40.105 82.375  3.7  ];8.228716667865045;[1818]
2707;[ 4.7245 52.066   0.    ];[ 4.7802 52.674   0.    ];0.6105460588686134;[2530]
2708;[ 63.684 104.13    0.   ];[ 67.429 101.76    0.   ];4.431921140995176;[2633]
2709;[ 47.938 121.45    0.   ];[ 46.901 124.44    0.   ];3.164722578678891;[2351]
2710;[ 48.483 133.93   11.1  ];[ 48.082 133.01   11.1  ];1.0035940414331017;[3]
2711;[57.411 74.075  0.   ];[48.975 78.859  0.   ];9.698079809941754;[1705]
2712;[ 41.007 107.49    7.4  ];[ 40.517 106.29    7.4  ];1.296186714945022;[2784]
2713;[36.005 46.583  3.7  ];[36.161 46.935  3.7  ];0.38501948002666353;[1104]
2714;[ 18.017 127.52    3.7  ];[ 17.17 120.89   3.7 ];6.683884274880882;[945]
2715;[ 50.088 139.95    7.4  ];[ 49.631 142.81    7.4  ];2.8962819268848947;[1038]
2716;[ 42.211 101.88    3.7  ];[ 41.631 109.86    3.7  ];8.001049931102797;[1243]
2717;[ 43.826 121.93    7.4  ];[ 43.514 121.2     7.4  ];0.7938790839920172;[1543]
2718;[ 29.886 108.34    0.   ];[ 30.365 103.64    0.   ];4.724345563144173;[1482]
2719;[ 51.793 140.32   11.1  ];[ 50.712 139.19   11.1  ];1.5637969817082975;[2897]
2720;[67.764 73.739  0.   ];[67.507 77.457  0.   ];3.726871744506365;[2057]
2721;[ 29.585 111.43    0.   ];[ 29.874 111.37    0.   ];0.29516266701600163;[8]
2722;[ 28.169 120.55    0.   ];[ 28.648 121.58    0.   ];1.1359317761203802;[1880]
2723;[ 45.241 116.98    7.4  ];[ 46.902 120.96    7.4  ];4.312693010173565;[1160]
2724;[17.873 87.367  0.   ];[17.361 87.421  0.   ];0.5148397809027588;[2963]
2725;[36.016 61.449  3.7  ];[37.141 62.297  3.7  ];1.4088041027765352;[810]
2726;[14.408 87.714  0.   ];[22.152 92.248  0.   ];8.973666586184272;[869]
2727;[ 21.437 151.73    0.   ];[ 24.502 146.61    0.   ];5.967296288940221;[1209]
2728;[34.712 49.116  3.7  ];[36.038 48.412  3.7  ];1.5012967727934352;[3004]
2729;[ 37.975 125.48    0.   ];[ 37.162 125.85    0.   ];0.8932351314183723;[1679]
2730;[39.169 83.687 11.1  ];[41.832 85.805 11.1  ];3.4025715275362045;[1876]
2731;[ 48.974 118.52    0.   ];[ 49.164 118.95    0.   ];0.4701063709417345;[2010]
2732;[ 44.74 125.14  11.1 ];[ 45.475 126.87   11.1  ];1.8796608736684426;[2951]
2733;[55.651 35.451  0.   ];[59.329 33.866  0.   ];4.004985518076187;[1181]
2734;[ 40.717 101.31   11.1  ];[41.91  99.006 11.1  ];2.594545239536209;[1286]
2735;[ 13.738 116.14    0.   ];[ 11.075 111.9     0.   ];5.006912122256587;[1702]
2736;[18.264 23.491  0.   ];[18.086 23.513  0.   ];0.17935439777156395;[2533]
2737;[ 34.565 126.77    3.7  ];[ 30.654 126.61    3.7  ];3.9142714520073825;[2628]
2738;[ 18.274 104.3     0.   ];[ 25.74 101.53   0.  ];7.963294293192983;[1298]
2739;[31.982 17.64   3.7  ];[32.016 18.029  3.7  ];0.39048303420251107;[2299]
2740;[68.332 94.014  0.   ];[ 75.83 134.94   0.  ];41.607180630271024;[1899]
2741;[ 35.1  133.23   0.  ];[ 35.512 134.06    0.   ];0.9266304549279718;[2]
2742;[22.9   18.755  0.   ];[14.944 19.432  0.   ];7.9847520312154945;[2380]
2743;[61.256 71.706  7.4  ];[48.385 77.195  7.4  ];13.992560952163116;[2146]
2744;[ 64.653 134.81   11.1  ];[ 62.914 135.56   11.1  ];1.8938376382361861;[712]
